id;name;code;state_id
3609;MOCOCA;3530508;20
3610;MOGI DAS CRUZES;3530607;20
3611;MOGI GUACU;3530706;20
3612;MOJI MIRIM;3530805;20
3613;MOMBUCA;3530904;20
3614;MONCOES;3531001;20
3615;MONGAGUA;3531100;20
3616;MONTE ALEGRE DO SUL;3531209;20
3617;MONTE ALTO;3531308;20
3618;MONTE APRAZIVEL;3531407;20
3619;MONTE AZUL PAULISTA;3531506;20
3620;MONTE CASTELO;4211108;20
3621;MONTEIRO LOBATO;3531704;20
3622;MONTE MOR;3531803;20
3623;MORRO AGUDO;3531902;20
3624;MORUNGABA;3532009;20
3625;MOTUCA;3532058;20
3626;MURUTINGA DO SUL;3532108;20
3627;NANTES;3532157;20
3628;NARANDIBA;3532207;20
3629;NATIVIDADE DA SERRA;3532306;20
3630;NAZARE PAULISTA;3532405;20
3631;NEVES PAULISTA;3532504;20
3632;NHANDEARA;3532603;20
3633;NIPOA;3532702;20
3634;NOVA ALIANCA;3532801;20
3635;NOVA CAMPINA;3532827;20
3636;NOVA CANAA PAULISTA;3532843;20
3637;NOVA CASTILHO;3532868;20
3638;NOVA EUROPA;3532900;20
3639;NOVA GRANADA;3533007;20
3640;NOVA GUATAPORANGA;3533106;20
3641;NOVA INDEPENDENCIA;3533205;20
3642;NOVAIS;3533254;20
3643;NOVA LUZITANIA;3533304;20
3644;NOVA ODESSA;3533403;20
3645;NOVO HORIZONTE;4211652;20
3646;NUPORANGA;3533601;20
3647;OCAUCU;3533700;20
3648;OLEO;3533809;20
3649;OLIMPIA;3533908;20
3650;ONDA VERDE;3534005;20
3651;ORIENTE;3534104;20
3652;ORINDIUVA;3534203;20
3653;ORLANDIA;3534302;20
3654;OSASCO;3534401;20
3655;OSCAR BRESSANE;3534500;20
3656;OSVALDO CRUZ;3534609;20
3657;OURINHOS;3534708;20
3658;OUROESTE;3534757;20
3659;OURO VERDE;4211850;20
3660;PACAEMBU;3534906;20
3661;PALESTINA;3535002;20
3662;PALMARES PAULISTA;3535101;20
3663;PALMEIRA D'OESTE;3535200;20
3664;PALMITAL;4117800;20
3665;PANORAMA;3535408;20
3666;PARAGUACU PAULISTA;3535507;20
3667;PARAIBUNA;3535606;20
3668;PARAISO;4212239;20
3669;PARANAPANEMA;3535804;20
3670;PARANAPUA;3535903;20
3671;PARAPUA;3536000;20
3672;PARDINHO;3536109;20
3673;PARIQUERA-ACU;3536208;20
3674;PARISI;3536257;20
3675;PATROCINIO PAULISTA;3536307;20
3676;PAULICEIA;3536406;20
3677;PAULINIA;3536505;20
3678;PAULISTANIA;3536570;20
3679;PAULO DE FARIA;3536604;20
3680;PEDERNEIRAS;3536703;20
3681;PEDRA BELA;3536802;20
3682;PEDRANOPOLIS;3536901;20
3683;PEDREGULHO;3537008;20
3684;PEDREIRA;3537107;20
3685;PEDRINHAS PAULISTA;3537156;20
3686;PEDRO DE TOLEDO;3537206;20
3687;PENAPOLIS;3537305;20
3688;PEREIRA BARRETO;3537404;20
3689;PEREIRAS;3537503;20
3690;PERUIBE;3537602;20
3691;PIACATU;3537701;20
3692;PIEDADE;3537800;20
3693;PILAR DO SUL;3537909;20
3694;PINDAMONHANGABA;3538006;20
3695;PINDORAMA;3538105;20
3696;PINHALZINHO;4212908;20
3697;PIQUEROBI;3538303;20
3698;PIQUETE;3538501;20
3699;PIRACAIA;3538600;20
3700;PIRACICABA;3538709;20
3701;PIRAJU;3538808;20
3702;PIRAJUI;3538907;20
3703;PIRANGI;3539004;20
3704;PIRAPORA DO BOM JESUS;3539103;20
3705;PIRAPOZINHO;3539202;20
3706;PIRASSUNUNGA;3539301;20
3707;PIRATININGA;3539400;20
3708;PITANGUEIRAS;4119657;20
3709;PLANALTO;4314704;20
3710;PLATINA;3539707;20
3711;POA;3539806;20
3712;POLONI;3539905;20
3713;POMPEIA;3540002;20
3714;PONGAI;3540101;20
3715;PONTAL;3540200;20
3716;PONTALINDA;3540259;20
3717;PONTES GESTAL;3540309;20
3718;POPULINA;3540408;20
3719;PORANGABA;3540507;20
3720;PORTO FELIZ;3540606;20
3721;PORTO FERREIRA;3540705;20
3722;POTIM;3540754;20
3723;POTIRENDABA;3540804;20
3724;PRACINHA;3540853;20
3725;PRADOPOLIS;3540903;20
3726;PRAIA GRANDE;4213807;20
3727;PRATANIA;3541059;20
3728;PRESIDENTE ALVES;3541109;20
3729;PRESIDENTE BERNARDES;3541208;20
3730;PRESIDENTE EPITACIO;3541307;20
3731;PRESIDENTE PRUDENTE;3541406;20
3732;PRESIDENTE VENCESLAU;3541505;20
3733;PROMISSAO;3541604;20
3734;QUADRA;3541653;20
3735;QUATA;3541703;20
3736;QUEIROZ;3541802;20
3737;QUELUZ;3541901;20
3738;QUINTANA;3542008;20
3739;RAFARD;3542107;20
3740;RANCHARIA;3542206;20
3741;REDENCAO DA SERRA;3542305;20
3742;REGENTE FEIJO;3542404;20
3743;REGINOPOLIS;3542503;20
3744;REGISTRO;3542602;20
3745;RESTINGA;3542701;20
3746;RIBEIRA;3542800;20
3747;RIBEIRAO BONITO;3542909;20
3748;RIBEIRAO BRANCO;3543006;20
3749;RIBEIRAO CORRENTE;3543105;20
3750;RIBEIRAO DO SUL;3543204;20
3751;RIBEIRAO DOS INDIOS;3543238;20
3752;RIBEIRAO GRANDE;3543253;20
3753;RIBEIRAO PIRES;3543303;20
3754;RIBEIRAO PRETO;3543402;20
3755;RIVERSUL;3543501;20
3756;RIFAINA;3543600;20
3757;RINCAO;3543709;20
3758;RINOPOLIS;3543808;20
3759;RIO CLARO;3543907;20
3760;RIO DAS PEDRAS;3544004;20
3761;RIO GRANDE DA SERRA;3544103;20
3762;RIOLANDIA;3544202;20
3763;ROSANA;3544251;20
3764;ROSEIRA;3544301;20
3765;RUBIACEA;3544400;20
3766;RUBINEIA;3544509;20
3767;SABINO;3544608;20
3768;SAGRES;3544707;20
3769;SALES;3544806;20
3770;SALES OLIVEIRA;3544905;20
3771;SALESOPOLIS;3545001;20
3772;SALMOURAO;3545100;20
3773;SALTINHO;4215356;20
3774;SALTO;3545209;20
3775;SALTO DE PIRAPORA;3545308;20
3776;SALTO GRANDE;3545407;20
3777;SANDOVALINA;3545506;20
3778;SANTA ADELIA;3545605;20
3779;SANTA ALBERTINA;3545704;20
3780;SANTA BARBARA D'OESTE;3545803;20
3781;SANTA BRANCA;3546009;20
3782;SANTA CLARA D'OESTE;3546108;20
3783;SANTA CRUZ DA CONCEICAO;3546207;20
3784;SANTA CRUZ DA ESPERANCA;3546256;20
3785;SANTA CRUZ DAS PALMEIRAS;3546306;20
3786;SANTA CRUZ DO RIO PARDO;3546405;20
3787;SANTA ERNESTINA;3546504;20
3788;SANTA FE DO SUL;3546603;20
3789;SANTA GERTRUDES;3546702;20
3790;SANTA ISABEL;5219357;20
3791;SANTA LUCIA;4123824;20
3792;SANTA MARIA DA SERRA;3547007;20
3793;SANTA MERCEDES;3547106;20
3794;SANTANA DA PONTE PENSA;3547205;20
3795;SANTANA DE PARNAIBA;3547304;20
3796;SANTA RITA D'OESTE;3547403;20
3797;SANTA RITA DO PASSA QUATRO;3547502;20
3798;SANTA ROSA DE VITERBO;3547601;20
3799;SANTA SALETE;3547650;20
3800;SANTO ANASTACIO;3547700;20
3801;SANTO ANDRE;3547809;20
3802;SANTO ANTONIO DA ALEGRIA;3547908;20
3803;SANTO ANTONIO DE POSSE;3548005;20
3804;SANTO ANTONIO DO ARACANGUA;3548054;20
3805;SANTO ANTONIO DO JARDIM;3548104;20
3806;SANTO ANTONIO DO PINHAL;3548203;20
3807;SANTO EXPEDITO;3548302;20
3808;SANTOPOLIS DO AGUAPEI;3548401;20
3809;SANTOS;3548500;20
3810;SAO BENTO DO SAPUCAI;3548609;20
3811;SAO BERNARDO DO CAMPO;3548708;20
3812;SAO CAETANO DO SUL;3548807;20
3813;SAO CARLOS;4216008;20
3814;SAO FRANCISCO;3549003;20
3815;SAO JOAO DA BOA VISTA;3549102;20
3816;SAO JOAO DAS DUAS PONTES;3549201;20
3817;SAO JOAO DE IRACEMA;3549250;20
3818;SAO JOAO DO PAU D'ALHO;3549300;20
3819;SAO JOAQUIM DA BARRA;3549409;20
3820;SAO JOSE DA BELA VISTA;3549508;20
3821;SAO JOSE DO BARREIRO;3549607;20
3822;SAO JOSE DO RIO PARDO;3549706;20
3823;SAO JOSE DO RIO PRETO;3549805;20
3824;SAO JOSE DOS CAMPOS;3549904;20
3825;SAO LOURENCO DA SERRA;3549953;20
3826;SAO LUIS DO PARAITINGA;3550001;20
3827;SAO MANUEL;3550100;20
3828;SAO MIGUEL ARCANJO;3550209;20
3829;SAO PAULO;3550308;20
3830;SAO PEDRO;3550407;20
3831;SAO PEDRO DO TURVO;3550506;20
3832;SAO ROQUE;3550605;20
3833;SAO SEBASTIAO;3550704;20
3834;SAO SEBASTIAO DA GRAMA;3550803;20
3835;SAO SIMAO;5220405;20
3836;SAO VICENTE;3551009;20
3837;SARAPUI;3551108;20
3838;SARUTAIA;3551207;20
3839;SEBASTIANOPOLIS DO SUL;3551306;20
3840;SERRA AZUL;3551405;20
3841;SERRANA;3551504;20
3842;SERRA NEGRA;3551603;20
3843;SERTAOZINHO;3551702;20
3844;SETE BARRAS;3551801;20
3845;SEVERINIA;3551900;20
3846;SILVEIRAS;3552007;20
3847;SOCORRO;3552106;20
3848;SOROCABA;3552205;20
3849;SUD MENNUCCI;3552304;20
3850;SUMARE;3552403;20
3851;SUZANO;3552502;20
3852;SUZANAPOLIS;3552551;20
3853;TABAPUA;3552601;20
3854;TABATINGA;3552700;20
3855;TABOAO DA SERRA;3552809;20
3856;TACIBA;3552908;20
3857;TAGUAI;3553005;20
3858;TAIACU;3553104;20
3859;TAIUVA;3553203;20
3860;TAMBAU;3553302;20
3861;TANABI;3553401;20
3862;TAPIRAI;3553500;20
3863;TAPIRATIBA;3553609;20
3864;TAQUARAL;3553658;20
3865;TAQUARITINGA;3553708;20
3866;TAQUARITUBA;3553807;20
3867;TAQUARIVAI;3553856;20
3868;TARABAI;3553906;20
3869;TARUMA;3553955;20
3870;TATUI;3554003;20
3871;TAUBATE;3554102;20
3872;TEJUPA;3554201;20
3873;TEODORO SAMPAIO;3554300;20
3874;TERRA ROXA;4127403;20
3875;TIETE;3554508;20
3876;TIMBURI;3554607;20
3877;TORRE DE PEDRA;3554656;20
3878;TORRINHA;3554706;20
3879;TRABIJU;3554755;20
3880;TREMEMBE;3554805;20
3881;TRES FRONTEIRAS;3554904;20
3882;TUIUTI;3554953;20
3883;TUPA;3555000;20
3884;TUPI PAULISTA;3555109;20
3885;TURIUBA;3555208;20
3886;TURMALINA;3555307;20
3887;UBARANA;3555356;20
3888;UBATUBA;3555406;20
3889;UBIRAJARA;3555505;20
3890;UCHOA;3555604;20
3891;UNIAO PAULISTA;3555703;20
3892;URANIA;3555802;20
3893;URU;3555901;20
3894;URUPES;3556008;20
3895;VALENTIM GENTIL;3556107;20
3896;VALINHOS;3556206;20
3897;VALPARAISO;3556305;20
3898;VARGEM;4219150;20
3899;VARGEM GRANDE DO SUL;3556404;20
3900;VARGEM GRANDE PAULISTA;3556453;20
3901;VARZEA PAULISTA;3556503;20
3902;VERA CRUZ;4322707;20
3903;VINHEDO;3556701;20
3904;VIRADOURO;3556800;20
3905;VISTA ALEGRE DO ALTO;3556909;20
3906;VITORIA BRASIL;3556958;20
3907;VOTORANTIM;3557006;20
3908;VOTUPORANGA;3557105;20
3909;ZACARIAS;3557154;20
3910;CHAVANTES;3557204;20
3911;ESTIVA GERBI;3557303;20
3912;ABATIA;4100103;21
3913;ADRIANOPOLIS;4100202;21
3914;AGUDOS DO SUL;4100301;21
3915;ALMIRANTE TAMANDARE;4100400;21
3916;ALTAMIRA DO PARANA;4100459;21
3917;ALTONIA;4100509;21
3918;ALTO PARANA;4100608;21
3919;ALTO PIQUIRI;4100707;21
3920;ALVORADA DO SUL;4100806;21
3921;AMAPORA;4100905;21
3922;AMPERE;4101002;21
3923;ANAHY;4101051;21
3924;ANDIRA;4101101;21
3925;ANGULO;4101150;21
3926;ANTONINA;4101200;21
3927;ANTONIO OLINTO;4101309;21
3928;APUCARANA;4101408;21
3929;ARAPONGAS;4101507;21
3930;ARAPOTI;4101606;21
3931;ARAPUA;4101655;21
3932;ARARUNA;4101705;21
3933;ARAUCARIA;4101804;21
3934;ARIRANHA DO IVAI;4101853;21
3935;ASSAI;4101903;21
3936;ASSIS CHATEAUBRIAND;4102000;21
3937;ASTORGA;4102109;21
3938;ATALAIA;4102208;21
3939;BALSA NOVA;4102307;21
3940;BANDEIRANTES;5001508;21
3941;BARBOSA FERRAZ;4102505;21
3942;BARRACAO;4301800;21
3943;BARRA DO JACARE;4102703;21
3944;BELA VISTA DA CAROBA;4102752;21
3945;BELA VISTA DO PARAISO;4102802;21
3946;BITURUNA;4102901;21
3947;BOA ESPERANCA;4103008;21
3948;BOA ESPERANCA DO IGUACU;4103024;21
3949;BOA VENTURA DE SAO ROQUE;4103040;21
3950;BOA VISTA DA APARECIDA;4103057;21
3951;BOCAIUVA DO SUL;4103107;21
3952;BOM JESUS DO SUL;4103156;21
3953;BOM SUCESSO;4103206;21
3954;BOM SUCESSO DO SUL;4103222;21
3955;BORRAZOPOLIS;4103305;21
3956;BRAGANEY;4103354;21
3957;BRASILANDIA DO SUL;4103370;21
3958;CAFEARA;4103404;21
3959;CAFELANDIA;4103453;21
3960;CAFEZAL DO SUL;4103479;21
3961;CALIFORNIA;4103503;21
3962;CAMBARA;4103602;21
3963;CAMBE;4103701;21
3964;CAMBIRA;4103800;21
3965;CAMPINA DA LAGOA;4103909;21
3966;CAMPINA DO SIMAO;4103958;21
3967;CAMPINA GRANDE DO SUL;4104006;21
3968;CAMPO BONITO;4104055;21
3969;CAMPO DO TENENTE;4104105;21
3970;CAMPO LARGO;4104204;21
3971;CAMPO MAGRO;4104253;21
3972;CAMPO MOURAO;4104303;21
3973;CANDIDO DE ABREU;4104402;21
3974;CANDOI;4104428;21
3975;CANTAGALO;4104451;21
3976;CAPANEMA;4104501;21
3977;CAPITAO LEONIDAS MARQUES;4104600;21
3978;CARAMBEI;4104659;21
3979;CARLOPOLIS;4104709;21
3980;CASCAVEL;4104808;21
3981;CASTRO;4104907;21
3982;CATANDUVAS;4204004;21
3983;CENTENARIO DO SUL;4105102;21
3984;CERRO AZUL;4105201;21
3985;CEU AZUL;4105300;21
3986;CHOPINZINHO;4105409;21
3987;CIANORTE;4105508;21
3988;CIDADE GAUCHA;4105607;21
3989;CLEVELANDIA;4105706;21
3990;COLOMBO;4105805;21
3991;COLORADO;4305603;21
3992;CONGONHINHAS;4106001;21
3993;CONSELHEIRO MAIRINCK;4106100;21
3994;CONTENDA;4106209;21
3995;CORBELIA;4106308;21
3996;CORNELIO PROCOPIO;4106407;21
3997;CORONEL DOMINGOS SOARES;4106456;21
3998;CORONEL VIVIDA;4106506;21
3999;CORUMBATAI DO SUL;4106555;21
4000;CRUZEIRO DO IGUACU;4106571;21
4001;CRUZEIRO DO OESTE;4106605;21
4002;CRUZEIRO DO SUL;4306205;21
4003;CRUZ MACHADO;4106803;21
4004;CRUZMALTINA;4106852;21
4005;CURITIBA;4106902;21
4006;CURIUVA;4107009;21
4007;DIAMANTE DO NORTE;4107108;21
4008;DIAMANTE DO SUL;4107124;21
4009;DIAMANTE D'OESTE;4107157;21
4010;DOIS VIZINHOS;4107207;21
4011;DOURADINA;5003504;21
4012;DOUTOR CAMARGO;4107306;21
4013;ENEAS MARQUES;4107405;21
4014;ENGENHEIRO BELTRAO;4107504;21
4015;ESPERANCA NOVA;4107520;21
4016;ENTRE RIOS DO OESTE;4107538;21
4017;ESPIGAO ALTO DO IGUACU;4107546;21
4018;FAROL;4107553;21
4019;FAXINAL;4107603;21
4020;FAZENDA RIO GRANDE;4107652;21
4021;FENIX;4107702;21
4022;FERNANDES PINHEIRO;4107736;21
4023;FIGUEIRA;4107751;21
4024;FLORAI;4107801;21
4025;FLOR DA SERRA DO SUL;4107850;21
4026;FLORESTA;4107900;21
4027;FLORESTOPOLIS;4108007;21
4028;FLORIDA;4108106;21
4029;FORMOSA DO OESTE;4108205;21
4030;FOZ DO IGUACU;4108304;21
4031;FRANCISCO ALVES;4108320;21
4032;FRANCISCO BELTRAO;4108403;21
4033;FOZ DO JORDAO;4108452;21
4034;GENERAL CARNEIRO;5103908;21
4035;GODOY MOREIRA;4108551;21
4036;GOIOERE;4108601;21
4037;GOIOXIM;4108650;21
4038;GRANDES RIOS;4108700;21
4039;GUAIRA;4108809;21
4040;GUAIRACA;4108908;21
4041;GUAMIRANGA;4108957;21
4042;GUAPIRAMA;4109005;21
4043;GUAPOREMA;4109104;21
4044;GUARACI;4109203;21
4045;GUARANIACU;4109302;21
4046;GUARAPUAVA;4109401;21
4047;GUARAQUECABA;4109500;21
4048;GUARATUBA;4109609;21
4049;HONORIO SERPA;4109658;21
4050;IBAITI;4109708;21
4051;IBEMA;4109757;21
4052;IBIPORA;4109807;21
4053;ICARAIMA;4109906;21
4054;IGUARACU;4110003;21
4055;IGUATU;4110052;21
4056;IMBAU;4110078;21
4057;IMBITUVA;4110102;21
4058;INACIO MARTINS;4110201;21
4059;INAJA;4110300;21
4060;INDIANOPOLIS;4110409;21
4061;IPIRANGA;4110508;21
4062;IPORA;5210208;21
4063;IRACEMA DO OESTE;4110656;21
4064;IRATI;4207858;21
4065;IRETAMA;4110805;21
4066;ITAGUAJE;4110904;21
4067;ITAIPULANDIA;4110953;21
4068;ITAMBARACA;4111001;21
4069;ITAMBE;4111100;21
4070;ITAPEJARA D'OESTE;4111209;21
4071;ITAPERUCU;4111258;21
4072;ITAUNA DO SUL;4111308;21
4073;IVAI;4111407;21
4074;IVAIPORA;4111506;21
4075;IVATE;4111555;21
4076;IVATUBA;4111605;21
4077;JABOTI;4111704;21
4078;JACAREZINHO;4111803;21
4079;JAGUAPITA;4111902;21
4080;JAGUARIAIVA;4112009;21
4081;JANDAIA DO SUL;4112108;21
4082;JANIOPOLIS;4112207;21
4083;JAPIRA;4112306;21
4084;JAPURA;4112405;21
4085;JARDIM ALEGRE;4112504;21
4086;JARDIM OLINDA;4112603;21
4087;JATAIZINHO;4112702;21
4088;JESUITAS;4112751;21
4089;JOAQUIM TAVORA;4112801;21
4090;JUNDIAI DO SUL;4112900;21
4091;JURANDA;4112959;21
4092;JUSSARA;5212204;21
4093;KALORE;4113106;21
4094;LAPA;4113205;21
4095;LARANJAL;4113254;21
4096;LARANJEIRAS DO SUL;4113304;21
4097;LEOPOLIS;4113403;21
4098;LIDIANOPOLIS;4113429;21
4099;LINDOESTE;4113452;21
4100;LOANDA;4113502;21
4101;LOBATO;4113601;21
4102;LONDRINA;4113700;21
4103;LUIZIANA;4113734;21
4104;LUNARDELLI;4113759;21
4105;LUPIONOPOLIS;4113809;21
4106;MALLET;4113908;21
4107;MAMBORE;4114005;21
4108;MANDAGUACU;4114104;21
4109;MANDAGUARI;4114203;21
4110;MANDIRITUBA;4114302;21
4111;MANFRINOPOLIS;4114351;21
4112;MANGUEIRINHA;4114401;21
4113;MANOEL RIBAS;4114500;21
4114;MARECHAL CANDIDO RONDON;4114609;21
4115;MARIA HELENA;4114708;21
4116;MARIALVA;4114807;21
4117;MARILANDIA DO SUL;4114906;21
4118;MARILENA;4115002;21
4119;MARILUZ;4115101;21
4120;MARINGA;4115200;21
4121;MARIOPOLIS;4115309;21
4122;MARIPA;4115358;21
4123;MARMELEIRO;4115408;21
4124;MARQUINHO;4115457;21
4125;MARUMBI;4115507;21
4126;MATELANDIA;4115606;21
4127;MATINHOS;4115705;21
4128;MATO RICO;4115739;21
4129;MAUA DA SERRA;4115754;21
4130;MEDIANEIRA;4115804;21
4131;MERCEDES;4115853;21
4132;MIRADOR;4115903;21
4133;MIRASELVA;4116000;21
4134;MISSAL;4116059;21
4135;MOREIRA SALES;4116109;21
4136;MORRETES;4116208;21
4137;MUNHOZ DE MELO;4116307;21
4138;NOSSA SENHORA DAS GRACAS;4116406;21
4139;NOVA ALIANCA DO IVAI;4116505;21
4140;NOVA AMERICA DA COLINA;4116604;21
4141;NOVA AURORA;5214804;21
4142;NOVA CANTU;4116802;21
4143;NOVA ESPERANCA;4116901;21
4144;NOVA ESPERANCA DO SUDOESTE;4116950;21
4145;NOVA FATIMA;4117008;21
4146;NOVA LARANJEIRAS;4117057;21
4147;NOVA LONDRINA;4117107;21
4148;NOVA OLIMPIA;5106232;21
4149;NOVA SANTA BARBARA;4117214;21
4150;NOVA SANTA ROSA;4117222;21
4151;NOVA PRATA DO IGUACU;4117255;21
4152;NOVA TEBAS;4117271;21
4153;NOVO ITACOLOMI;4117297;21
4154;ORTIGUEIRA;4117305;21
4155;OURIZONA;4117404;21
4156;OURO VERDE DO OESTE;4117453;21
4157;PAICANDU;4117503;21
4158;PALMAS;4117602;21
4159;PALMEIRA;4212056;21
4160;PALMITAL;4117800;21
4161;PALOTINA;4117909;21
4162;PARAISO DO NORTE;4118006;21
4163;PARANACITY;4118105;21
4164;PARANAGUA;4118204;21
4165;PARANAPOEMA;4118303;21
4166;PARANAVAI;4118402;21
4167;PATO BRAGADO;4118451;21
4168;PATO BRANCO;4118501;21
4169;PAULA FREITAS;4118600;21
4170;PAULO FRONTIN;4118709;21
4171;PEABIRU;4118808;21
4172;PEROBAL;4118857;21
4173;PEROLA;4118907;21
4174;PEROLA D'OESTE;4119004;21
4175;PIEN;4119103;21
4176;PINHAIS;4119152;21
4177;PINHALAO;4119202;21
4178;PINHAL DE SAO BENTO;4119251;21
4179;PINHAO;4119301;21
4180;PIRAI DO SUL;4119400;21
4181;PIRAQUARA;4119509;21
4182;PITANGA;4119608;21
4183;PITANGUEIRAS;4119657;21
4184;PLANALTINA DO PARANA;4119707;21
4185;PLANALTO;4314704;21
4186;PONTA GROSSA;4119905;21
4187;PONTAL DO PARANA;4119954;21
4188;PORECATU;4120002;21
4189;PORTO AMAZONAS;4120101;21
4190;PORTO BARREIRO;4120150;21
4191;PORTO RICO;4120200;21
4192;PORTO VITORIA;4120309;21
4193;PRADO FERREIRA;4120333;21
4194;PRANCHITA;4120358;21
4195;PRESIDENTE CASTELO BRANCO;4120408;21
4196;PRIMEIRO DE MAIO;4120507;21
4197;PRUDENTOPOLIS;4120606;21
4198;QUARTO CENTENARIO;4120655;21
4199;QUATIGUA;4120705;21
4200;QUATRO BARRAS;4120804;21
4201;QUATRO PONTES;4120853;21
4202;QUEDAS DO IGUACU;4120903;21
4203;QUERENCIA DO NORTE;4121000;21
4204;QUINTA DO SOL;4121109;21
4205;QUITANDINHA;4121208;21
4206;RAMILANDIA;4121257;21
4207;RANCHO ALEGRE;4121307;21
4208;RANCHO ALEGRE D'OESTE;4121356;21
4209;REALEZA;4121406;21
4210;REBOUCAS;4121505;21
4211;RENASCENCA;4121604;21
4212;RESERVA;4121703;21
4213;RESERVA DO IGUACU;4121752;21
4214;RIBEIRAO CLARO;4121802;21
4215;RIBEIRAO DO PINHAL;4121901;21
4216;RIO AZUL;4122008;21
4217;RIO BOM;4122107;21
4218;RIO BONITO DO IGUACU;4122156;21
4219;RIO BRANCO DO IVAI;4122172;21
4220;RIO BRANCO DO SUL;4122206;21
4221;RIO NEGRO;5007307;21
4222;ROLANDIA;4122404;21
4223;RONCADOR;4122503;21
4224;RONDON;4122602;21
4225;ROSARIO DO IVAI;4122651;21
4226;SABAUDIA;4122701;21
4227;SALGADO FILHO;4122800;21
4228;SALTO DO ITARARE;4122909;21
4229;SALTO DO LONTRA;4123006;21
4230;SANTA AMELIA;4123105;21
4231;SANTA CECILIA DO PAVAO;4123204;21
4232;SANTA CRUZ DE MONTE CASTELO;4123303;21
4233;SANTA FE;4123402;21
4234;SANTA HELENA;4215554;21
4235;SANTA INES;4123600;21
4236;SANTA ISABEL DO IVAI;4123709;21
4237;SANTA IZABEL DO OESTE;4123808;21
4238;SANTA LUCIA;4123824;21
4239;SANTA MARIA DO OESTE;4123857;21
4240;SANTA MARIANA;4123907;21
4241;SANTA MONICA;4123956;21
4242;SANTANA DO ITARARE;4124004;21
4243;SANTA TEREZA DO OESTE;4124020;21
4244;SANTA TEREZINHA DE ITAIPU;4124053;21
4245;SANTO ANTONIO DA PLATINA;4124103;21
4246;SANTO ANTONIO DO CAIUA;4124202;21
4247;SANTO ANTONIO DO PARAISO;4124301;21
4248;SANTO ANTONIO DO SUDOESTE;4124400;21
4249;SANTO INACIO;4124509;21
4250;SAO CARLOS DO IVAI;4124608;21
4251;SAO JERONIMO DA SERRA;4124707;21
4252;SAO JOAO;4124806;21
4253;SAO JOAO DO CAIUA;4124905;21
4254;SAO JOAO DO IVAI;4125001;21
4255;SAO JOAO DO TRIUNFO;4125100;21
4256;SAO JORGE D'OESTE;4125209;21
4257;SAO JORGE DO IVAI;4125308;21
4258;SAO JORGE DO PATROCINIO;4125357;21
4259;SAO JOSE DA BOA VISTA;4125407;21
4260;SAO JOSE DAS PALMEIRAS;4125456;21
4261;SAO JOSE DOS PINHAIS;4125506;21
4262;SAO MANOEL DO PARANA;4125555;21
4263;SAO MATEUS DO SUL;4125605;21
4264;SAO MIGUEL DO IGUACU;4125704;21
4265;SAO PEDRO DO IGUACU;4125753;21
4266;SAO PEDRO DO IVAI;4125803;21
4267;SAO PEDRO DO PARANA;4125902;21
4268;SAO SEBASTIAO DA AMOREIRA;4126009;21
4269;SAO TOME;4126108;21
4270;SAPOPEMA;4126207;21
4271;SARANDI;4320107;21
4272;SAUDADE DO IGUACU;4126272;21
4273;SENGES;4126306;21
4274;SERRANOPOLIS DO IGUACU;4126355;21
4275;SERTANEJA;4126405;21
4276;SERTANOPOLIS;4126504;21
4277;SIQUEIRA CAMPOS;4126603;21
4278;SULINA;4126652;21
4279;TAMARANA;4126678;21
4280;TAMBOARA;4126702;21
4281;TAPEJARA;4320909;21
4282;TAPIRA;4126900;21
4283;TEIXEIRA SOARES;4127007;21
4284;TELEMACO BORBA;4127106;21
4285;TERRA BOA;4127205;21
4286;TERRA RICA;4127304;21
4287;TERRA ROXA;4127403;21
4288;TIBAGI;4127502;21
4289;TIJUCAS DO SUL;4127601;21
4290;TOLEDO;4127700;21
4291;TOMAZINA;4127809;21
4292;TRES BARRAS DO PARANA;4127858;21
4293;TUNAS DO PARANA;4127882;21
4294;TUNEIRAS DO OESTE;4127908;21
4295;TUPASSI;4127957;21
4296;TURVO;4218806;21
4297;UBIRATA;4128005;21
4298;UMUARAMA;4128104;21
4299;UNIAO DA VITORIA;4128203;21
4300;UNIFLOR;4128302;21
4301;URAI;4128401;21
4302;WENCESLAU BRAZ;4128500;21
4303;VENTANIA;4128534;21
4304;VERA CRUZ DO OESTE;4128559;21
4305;VERE;4128609;21
4306;ALTO PARAISO;4128625;21
4307;DOUTOR ULYSSES;4128633;21
4308;VIRMOND;4128658;21
4309;VITORINO;4128708;21
4310;XAMBRE;4128807;21
4311;ABDON BATISTA;4200051;22
4312;ABELARDO LUZ;4200101;22
4313;AGROLANDIA;4200200;22
4314;AGRONOMICA;4200309;22
4315;AGUA DOCE;4200408;22
4316;AGUAS DE CHAPECO;4200507;22
4317;AGUAS FRIAS;4200556;22
4318;AGUAS MORNAS;4200606;22
4319;ALFREDO WAGNER;4200705;22
4320;ALTO BELA VISTA;4200754;22
4321;ANCHIETA;4200804;22
4322;ANGELINA;4200903;22
4323;ANITA GARIBALDI;4201000;22
4324;ANITAPOLIS;4201109;22
4325;ANTONIO CARLOS;4201208;22
4326;APIUNA;4201257;22
4327;ARABUTA;4201273;22
4328;ARAQUARI;4201307;22
4329;ARARANGUA;4201406;22
4330;ARMAZEM;4201505;22
4331;ARROIO TRINTA;4201604;22
4332;ARVOREDO;4201653;22
4333;ASCURRA;4201703;22
